"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSPFOG00000023091",16.1558004937222,7.24395351530459,1.55515797133754,4.65801780193062,3.1926860965583e-06,0.000225535101962169
"ENSPFOG00000019003",487.802846370626,1.59317001858479,0.522285845200065,3.05037946792244,0.00228552396965253,0.0318593817197415
"ENSPFOG00000019086",4685.44371430245,1.06438717253011,0.251934793137204,4.22485183279325,2.39098036521372e-05,0.00100220883790058
"ENSPFOG00000019094",1481.95699272231,-0.382988662278217,0.127752441896552,-2.99789699979545,0.00271849533055215,0.0363169225934177
"ENSPFOG00000001846",98.5106802404841,2.41505206403389,0.622228415400726,3.88129504255854,0.000103901696168092,0.0030210560527896
"ENSPFOG00000002114",1065.54597901355,-1.00208196239537,0.321480362150515,-3.11708608168796,0.00182648231603355,0.0269793679375731
"ENSPFOG00000004438",191.310360124331,1.81639312335119,0.622289004262067,2.91888995452383,0.0035128020774645,0.0443355125047516
"ENSPFOG00000006918",1501.3913973222,1.80028963066094,0.321719771884819,5.5958314905976,2.19566885179536e-08,6.204185233226e-06
"ENSPFOG00000008426",888.218566273709,4.28845693002348,1.24516338207827,3.44409174871954,0.000572981229564323,0.0111794176861705
"ENSPFOG00000012247",1564.08100914159,-0.275470254241728,0.0883600760520704,-3.11758733751421,0.00182337912403061,0.0269501044929028
"ENSPFOG00000012288",4687.75925309496,0.558010516335138,0.188415415426028,2.96159693236042,0.00306048141551736,0.0399275625409538
"ENSPFOG00000013830",6741.43144115795,1.38969470283775,0.282371631554144,4.9215096261229,8.5879177386252e-07,8.63031833666527e-05
"ENSPFOG00000015292",55.137093710777,3.98164337775817,0.771132235969794,5.16337301442309,2.42539138119203e-07,3.4502184464011e-05
"ENSPFOG00000015362",43.6145964044705,3.31953327691898,0.856038323529527,3.8777858253264,0.000105411450809437,0.00304688219673869
"ENSPFOG00000017139",2356.66063364873,0.977992276951293,0.258564842293853,3.78238691801659,0.000155331665633688,0.00409930437457642
"ENSPFOG00000017457",410.506641215172,0.958941278422992,0.269867832202068,3.55337377781643,0.000380323660893089,0.00809088900560691
